,Unnamed: 0,Unnamed: 1,Strefa1,Strefa2,Strefa3,Strefa4,Strefa5,Strefa6,Strefa7,Strefa8,Strefa9,Strefa10,Unnamed: 12
0,00:00:41,19/06/2018,252,244,0,0,0,0,0,0,0,0,
1,00:02:41,19/06/2018,252,244,0,0,0,0,0,0,0,0,
2,00:04:41,19/06/2018,252,244,0,0,0,0,0,0,0,0,
3,00:06:41,19/06/2018,252,244,0,0,0,0,0,0,0,0,
4,00:08:41,19/06/2018,252,244,0,0,0,0,0,0,0,0,
5,00:10:41,19/06/2018,251,244,0,0,0,0,0,0,0,0,
6,00:12:41,19/06/2018,252,244,0,0,0,0,0,0,0,0,
7,00:14:41,19/06/2018,252,244,0,0,0,0,0,0,0,0,
8,00:16:41,19/06/2018,252,244,0,0,0,0,0,0,0,0,
9,00:18:41,19/06/2018,252,244,0,0,0,0,0,0,0,0,
10,00:20:41,19/06/2018,251,244,0,0,0,0,0,0,0,0,
11,00:22:41,19/06/2018,251,244,0,0,0,0,0,0,0,0,
12,00:24:41,19/06/2018,251,244,0,0,0,0,0,0,0,0,
13,00:26:41,19/06/2018,251,244,0,0,0,0,0,0,0,0,
14,00:28:41,19/06/2018,251,244,0,0,0,0,0,0,0,0,
15,00:30:41,19/06/2018,251,244,0,0,0,0,0,0,0,0,
16,00:32:41,19/06/2018,251,244,0,0,0,0,0,0,0,0,
17,00:34:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
18,00:36:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
19,00:38:41,19/06/2018,251,244,0,0,0,0,0,0,0,0,
20,00:40:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
21,00:42:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
22,00:44:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
23,00:46:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
24,00:48:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
25,00:50:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
26,00:52:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
27,00:54:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
28,00:56:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
29,00:58:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
30,01:00:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
31,01:02:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
32,01:04:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
33,01:06:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
34,01:08:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
35,01:10:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
36,01:12:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
37,01:14:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
38,01:16:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
39,01:18:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
40,01:20:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
41,01:22:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
42,01:24:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
43,01:26:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
44,01:28:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
45,01:30:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
46,01:32:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
47,01:34:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
48,01:36:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
49,01:38:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
50,01:40:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
51,01:42:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
52,01:44:41,19/06/2018,251,243,0,0,0,0,0,0,0,0,
53,01:46:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
54,01:48:42,19/06/2018,251,243,0,0,0,0,0,0,0,0,
55,01:50:42,19/06/2018,250,243,0,0,0,0,0,0,0,0,
56,01:52:41,19/06/2018,250,243,0,0,0,0,0,0,0,0,
57,01:54:42,19/06/2018,250,243,0,0,0,0,0,0,0,0,
58,01:56:42,19/06/2018,250,243,0,0,0,0,0,0,0,0,
59,01:58:42,19/06/2018,250,243,0,0,0,0,0,0,0,0,
60,02:00:42,19/06/2018,250,243,0,0,0,0,0,0,0,0,
61,02:02:42,19/06/2018,250,243,0,0,0,0,0,0,0,0,
62,02:04:42,19/06/2018,250,243,0,0,0,0,0,0,0,0,
63,02:06:42,19/06/2018,250,243,0,0,0,0,0,0,0,0,
64,02:08:42,19/06/2018,250,243,0,0,0,0,0,0,0,0,
65,02:10:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
66,02:12:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
67,02:14:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
68,02:16:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
69,02:18:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
70,02:20:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
71,02:22:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
72,02:24:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
73,02:26:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
74,02:28:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
75,02:30:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
76,02:32:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
77,02:34:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
78,02:36:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
79,02:38:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
80,02:40:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
81,02:42:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
82,02:44:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
83,02:46:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
84,02:48:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
85,02:50:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
86,02:52:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
87,02:54:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
88,02:56:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
89,02:58:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
90,03:00:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
91,03:02:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
92,03:04:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
93,03:06:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
94,03:08:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
95,03:10:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
96,03:12:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
97,03:14:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
98,03:16:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
99,03:18:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
100,03:20:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
101,03:22:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
102,03:24:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
103,03:26:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
104,03:28:42,19/06/2018,250,242,0,0,0,0,0,0,0,0,
105,03:30:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
106,03:32:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
107,03:34:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
108,03:36:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
109,03:38:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
110,03:40:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
111,03:42:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
112,03:44:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
113,03:46:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
114,03:48:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
115,03:50:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
116,03:52:42,19/06/2018,249,242,0,0,0,0,0,0,0,0,
117,03:54:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
118,03:56:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
119,03:58:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
120,04:00:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
121,04:02:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
122,04:04:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
123,04:06:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
124,04:08:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
125,04:10:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
126,04:12:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
127,04:14:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
128,04:16:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
129,04:18:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
130,04:20:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
131,04:22:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
132,04:24:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
133,04:26:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
134,04:28:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
135,04:30:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
136,04:32:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
137,04:34:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
138,04:36:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
139,04:38:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
140,04:40:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
141,04:42:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
142,04:44:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
143,04:46:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
144,04:48:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
145,04:50:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
146,04:52:42,19/06/2018,249,241,0,0,0,0,0,0,0,0,
147,04:54:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
148,04:56:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
149,04:58:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
150,05:00:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
151,05:02:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
152,05:04:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
153,05:06:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
154,05:08:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
155,05:10:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
156,05:12:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
157,05:14:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
158,05:16:43,19/06/2018,248,241,0,0,0,0,0,0,0,0,
159,05:18:43,19/06/2018,248,241,0,0,0,0,0,0,0,0,
160,05:20:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
161,05:22:43,19/06/2018,248,241,0,0,0,0,0,0,0,0,
162,05:24:43,19/06/2018,248,241,0,0,0,0,0,0,0,0,
163,05:26:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
164,05:28:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
165,05:30:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
166,05:32:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
167,05:34:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
168,05:36:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
169,05:38:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
170,05:40:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
171,05:42:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
172,05:44:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
173,05:46:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
174,05:48:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
175,05:50:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
176,05:52:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
177,05:54:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
178,05:56:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
179,05:58:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
180,06:00:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
181,06:02:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
182,06:04:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
183,06:06:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
184,06:08:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
185,06:10:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
186,06:12:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
187,06:14:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
188,06:16:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
189,06:18:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
190,06:20:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
191,06:22:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
192,06:24:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
193,06:26:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
194,06:28:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
195,06:30:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
196,06:32:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
197,06:34:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
198,06:36:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
199,06:38:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
200,06:40:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
201,06:42:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
202,06:44:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
203,06:46:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
204,06:48:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
205,06:50:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
206,06:52:43,19/06/2018,247,240,0,0,0,0,0,0,0,0,
207,06:54:43,19/06/2018,247,240,0,0,0,0,0,0,0,0,
208,06:56:43,19/06/2018,247,240,0,0,0,0,0,0,0,0,
209,06:58:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
210,07:00:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
211,07:02:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
212,07:04:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
213,07:06:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
214,07:08:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
215,07:10:44,19/06/2018,248,240,0,0,0,0,0,0,0,0,
216,07:12:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
217,07:14:43,19/06/2018,248,240,0,0,0,0,0,0,0,0,
218,07:16:44,19/06/2018,248,240,0,0,0,0,0,0,0,0,
219,07:18:43,19/06/2018,248,241,0,0,0,0,0,0,0,0,
220,07:20:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
221,07:22:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
222,07:24:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
223,07:26:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
224,07:28:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
225,07:30:43,19/06/2018,249,241,0,0,0,0,0,0,0,0,
226,07:32:43,19/06/2018,248,241,0,0,0,0,0,0,0,0,
227,07:34:44,19/06/2018,247,240,0,0,0,0,0,0,0,0,
228,07:36:44,19/06/2018,246,240,0,0,0,0,0,0,0,0,
229,07:38:44,19/06/2018,246,240,0,0,0,0,0,0,0,0,
230,07:40:43,19/06/2018,246,240,0,0,0,0,0,0,0,0,
231,07:42:44,19/06/2018,246,240,0,0,0,0,0,0,0,0,
232,07:44:44,19/06/2018,246,240,0,0,0,0,0,0,0,0,
233,07:46:44,19/06/2018,246,240,0,0,0,0,0,0,0,0,
234,07:48:43,19/06/2018,246,239,0,0,0,0,0,0,0,0,
235,07:50:44,19/06/2018,245,239,0,0,0,0,0,0,0,0,
236,07:52:44,19/06/2018,245,239,0,0,0,0,0,0,0,0,
237,07:54:44,19/06/2018,245,239,0,0,0,0,0,0,0,0,
238,07:56:44,19/06/2018,245,239,0,0,0,0,0,0,0,0,
239,07:58:44,19/06/2018,245,239,0,0,0,0,0,0,0,0,
240,08:00:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
241,08:02:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
242,08:04:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
243,08:06:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
244,08:08:44,19/06/2018,245,239,0,0,0,0,0,0,0,0,
245,08:10:44,19/06/2018,245,239,0,0,0,0,0,0,0,0,
246,08:12:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
247,08:14:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
248,08:16:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
249,08:18:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
250,08:20:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
251,08:22:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
252,08:24:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
253,08:26:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
254,08:28:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
255,08:30:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
256,08:32:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
257,08:34:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
258,08:36:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
259,08:38:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
260,08:40:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
261,08:42:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
262,08:44:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
263,08:46:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
264,08:48:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
265,08:50:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
266,08:52:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
267,08:54:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
268,08:56:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
269,08:58:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
270,09:00:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
271,09:02:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
272,09:04:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
273,09:06:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
274,09:08:44,19/06/2018,247,240,0,0,0,0,0,0,0,0,
275,09:10:44,19/06/2018,247,240,0,0,0,0,0,0,0,0,
276,09:12:44,19/06/2018,247,240,0,0,0,0,0,0,0,0,
277,09:14:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
278,09:16:44,19/06/2018,246,239,0,0,0,0,0,0,0,0,
279,09:18:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
280,09:20:44,19/06/2018,247,239,0,0,0,0,0,0,0,0,
281,09:22:44,19/06/2018,247,240,0,0,0,0,0,0,0,0,
282,09:24:44,19/06/2018,247,240,0,0,0,0,0,0,0,0,
283,09:26:44,19/06/2018,247,240,0,0,0,0,0,0,0,0,
284,09:28:44,19/06/2018,247,240,0,0,0,0,0,0,0,0,
285,09:30:44,19/06/2018,248,240,0,0,0,0,0,0,0,0,
286,09:32:44,19/06/2018,247,240,0,0,0,0,0,0,0,0,
287,09:34:44,19/06/2018,248,240,0,0,0,0,0,0,0,0,
288,09:36:44,19/06/2018,248,240,0,0,0,0,0,0,0,0,
289,09:38:44,19/06/2018,248,240,0,0,0,0,0,0,0,0,
290,09:40:44,19/06/2018,248,241,0,0,0,0,0,0,0,0,
291,09:42:44,19/06/2018,248,241,0,0,0,0,0,0,0,0,
292,09:44:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
293,09:46:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
294,09:48:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
295,09:50:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
296,09:52:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
297,09:54:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
298,09:56:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
299,09:58:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
300,10:00:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
301,10:02:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
302,10:04:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
303,10:06:44,19/06/2018,249,241,0,0,0,0,0,0,0,0,
304,10:08:45,19/06/2018,249,241,0,0,0,0,0,0,0,0,
305,10:10:44,19/06/2018,249,242,0,0,0,0,0,0,0,0,
306,10:12:44,19/06/2018,250,242,0,0,0,0,0,0,0,0,
307,10:14:44,19/06/2018,250,242,0,0,0,0,0,0,0,0,
308,10:16:45,19/06/2018,250,242,0,0,0,0,0,0,0,0,
309,10:18:44,19/06/2018,250,242,0,0,0,0,0,0,0,0,
310,10:20:44,19/06/2018,250,242,0,0,0,0,0,0,0,0,
311,10:22:44,19/06/2018,250,242,0,0,0,0,0,0,0,0,
312,10:24:45,19/06/2018,250,242,0,0,0,0,0,0,0,0,
313,10:26:45,19/06/2018,250,242,0,0,0,0,0,0,0,0,
314,10:28:45,19/06/2018,250,242,0,0,0,0,0,0,0,0,
315,10:30:44,19/06/2018,250,242,0,0,0,0,0,0,0,0,
316,10:32:44,19/06/2018,250,242,0,0,0,0,0,0,0,0,
317,10:34:45,19/06/2018,250,243,0,0,0,0,0,0,0,0,
318,10:36:45,19/06/2018,251,243,0,0,0,0,0,0,0,0,
319,10:38:44,19/06/2018,251,243,0,0,0,0,0,0,0,0,
320,10:40:45,19/06/2018,251,243,0,0,0,0,0,0,0,0,
321,10:42:45,19/06/2018,251,243,0,0,0,0,0,0,0,0,
322,10:44:45,19/06/2018,251,243,0,0,0,0,0,0,0,0,
323,10:46:45,19/06/2018,251,243,0,0,0,0,0,0,0,0,
324,10:48:45,19/06/2018,251,243,0,0,0,0,0,0,0,0,
325,10:50:45,19/06/2018,251,243,0,0,0,0,0,0,0,0,
326,10:52:45,19/06/2018,251,243,0,0,0,0,0,0,0,0,
327,10:54:45,19/06/2018,251,243,0,0,0,0,0,0,0,0,
328,10:56:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
329,10:58:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
330,11:00:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
331,11:02:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
332,11:04:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
333,11:06:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
334,11:08:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
335,11:10:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
336,11:12:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
337,11:14:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
338,11:16:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
339,11:18:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
340,11:20:45,19/06/2018,252,244,0,0,0,0,0,0,0,0,
341,11:22:45,19/06/2018,252,245,0,0,0,0,0,0,0,0,
342,11:24:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
343,11:26:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
344,11:28:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
345,11:30:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
346,11:32:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
347,11:34:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
348,11:36:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
349,11:38:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
350,11:40:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
351,11:42:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
352,11:44:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
353,11:46:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
354,11:48:45,19/06/2018,253,245,0,0,0,0,0,0,0,0,
355,11:50:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
356,11:52:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
357,11:54:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
358,11:56:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
