,Unnamed: 0,Unnamed: 1,Strefa1,Strefa2,Strefa3,Strefa4,Strefa5,Strefa6,Strefa7,Strefa8,Strefa9,Strefa10,Unnamed: 12
359,11:58:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
360,12:00:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
361,12:02:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
362,12:04:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
363,12:06:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
364,12:08:45,19/06/2018,254,246,0,0,0,0,0,0,0,0,
365,12:10:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
366,12:12:45,19/06/2018,254,247,0,0,0,0,0,0,0,0,
367,12:14:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
368,12:16:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
369,12:18:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
370,12:20:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
371,12:22:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
372,12:24:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
373,12:26:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
374,12:28:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
375,12:30:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
376,12:32:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
377,12:34:45,19/06/2018,255,247,0,0,0,0,0,0,0,0,
378,12:36:45,19/06/2018,256,247,0,0,0,0,0,0,0,0,
379,12:38:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
380,12:40:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
381,12:42:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
382,12:44:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
383,12:46:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
384,12:48:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
385,12:50:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
386,12:52:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
387,12:54:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
388,12:56:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
389,12:58:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
390,13:00:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
391,13:02:45,19/06/2018,256,248,0,0,0,0,0,0,0,0,
392,13:04:45,19/06/2018,257,249,0,0,0,0,0,0,0,0,
393,13:06:45,19/06/2018,257,249,0,0,0,0,0,0,0,0,
394,13:08:45,19/06/2018,257,249,0,0,0,0,0,0,0,0,
395,13:10:46,19/06/2018,257,249,0,0,0,0,0,0,0,0,
396,13:12:45,19/06/2018,257,249,0,0,0,0,0,0,0,0,
397,13:14:45,19/06/2018,257,249,0,0,0,0,0,0,0,0,
398,13:16:45,19/06/2018,257,249,0,0,0,0,0,0,0,0,
399,13:18:46,19/06/2018,258,250,0,0,0,0,0,0,0,0,
400,13:20:46,19/06/2018,258,250,0,0,0,0,0,0,0,0,
401,13:22:45,19/06/2018,258,250,0,0,0,0,0,0,0,0,
402,13:24:45,19/06/2018,258,250,0,0,0,0,0,0,0,0,
403,13:26:45,19/06/2018,258,250,0,0,0,0,0,0,0,0,
404,13:28:46,19/06/2018,259,250,0,0,0,0,0,0,0,0,
405,13:30:46,19/06/2018,260,251,0,0,0,0,0,0,0,0,
406,13:32:45,19/06/2018,260,252,0,0,0,0,0,0,0,0,
407,13:34:45,19/06/2018,260,252,0,0,0,0,0,0,0,0,
408,13:36:46,19/06/2018,261,252,0,0,0,0,0,0,0,0,
409,13:38:46,19/06/2018,261,252,0,0,0,0,0,0,0,0,
410,13:40:46,19/06/2018,262,253,0,0,0,0,0,0,0,0,
411,13:42:46,19/06/2018,262,253,0,0,0,0,0,0,0,0,
412,13:44:46,19/06/2018,262,253,0,0,0,0,0,0,0,0,
413,13:46:45,19/06/2018,262,253,0,0,0,0,0,0,0,0,
414,13:48:45,19/06/2018,262,253,0,0,0,0,0,0,0,0,
415,13:50:46,19/06/2018,262,253,0,0,0,0,0,0,0,0,
416,13:52:46,19/06/2018,262,253,0,0,0,0,0,0,0,0,
417,13:54:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
418,13:56:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
419,13:58:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
420,14:00:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
421,14:02:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
422,14:04:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
423,14:06:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
424,14:08:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
425,14:10:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
426,14:12:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
427,14:14:46,19/06/2018,263,254,0,0,0,0,0,0,0,0,
428,14:16:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
429,14:18:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
430,14:20:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
431,14:22:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
432,14:24:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
433,14:26:46,19/06/2018,264,255,0,0,0,0,0,0,0,0,
434,14:28:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
435,14:30:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
436,14:32:46,19/06/2018,264,255,0,0,0,0,0,0,0,0,
437,14:34:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
438,14:36:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
439,14:38:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
440,14:40:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
441,14:42:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
442,14:44:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
443,14:46:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
444,14:48:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
445,14:50:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
446,14:52:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
447,14:54:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
448,14:56:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
449,14:58:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
450,15:00:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
451,15:02:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
452,15:04:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
453,15:06:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
454,15:08:46,19/06/2018,264,256,0,0,0,0,0,0,0,0,
455,15:10:46,19/06/2018,263,256,0,0,0,0,0,0,0,0,
456,15:12:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
457,15:14:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
458,15:16:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
459,15:18:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
460,15:20:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
461,15:22:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
462,15:24:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
463,15:26:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
464,15:28:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
465,15:30:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
466,15:32:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
467,15:34:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
468,15:36:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
469,15:38:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
470,15:40:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
471,15:42:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
472,15:44:46,19/06/2018,263,255,0,0,0,0,0,0,0,0,
473,15:46:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
474,15:48:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
475,15:50:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
476,15:52:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
477,15:54:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
478,15:56:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
479,15:58:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
480,16:00:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
481,16:02:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
482,16:04:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
483,16:06:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
484,16:08:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
485,16:10:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
486,16:12:47,19/06/2018,262,254,0,0,0,0,0,0,0,0,
487,16:14:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
488,16:16:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
489,16:18:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
490,16:20:47,19/06/2018,262,254,0,0,0,0,0,0,0,0,
491,16:22:47,19/06/2018,262,254,0,0,0,0,0,0,0,0,
492,16:24:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
493,16:26:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
494,16:28:47,19/06/2018,262,254,0,0,0,0,0,0,0,0,
495,16:30:47,19/06/2018,262,254,0,0,0,0,0,0,0,0,
496,16:32:47,19/06/2018,262,253,0,0,0,0,0,0,0,0,
497,16:34:46,19/06/2018,262,254,0,0,0,0,0,0,0,0,
498,16:36:47,19/06/2018,262,253,0,0,0,0,0,0,0,0,
499,16:38:47,19/06/2018,262,254,0,0,0,0,0,0,0,0,
500,16:40:46,19/06/2018,261,253,0,0,0,0,0,0,0,0,
501,16:42:46,19/06/2018,261,254,0,0,0,0,0,0,0,0,
502,16:44:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
503,16:46:47,19/06/2018,262,253,0,0,0,0,0,0,0,0,
504,16:48:46,19/06/2018,261,253,0,0,0,0,0,0,0,0,
505,16:50:46,19/06/2018,261,253,0,0,0,0,0,0,0,0,
506,16:52:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
507,16:54:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
508,16:56:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
509,16:58:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
510,17:00:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
511,17:02:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
512,17:04:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
513,17:06:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
514,17:08:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
515,17:10:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
516,17:12:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
517,17:14:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
518,17:16:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
519,17:18:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
520,17:20:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
521,17:22:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
522,17:24:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
523,17:26:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
524,17:28:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
525,17:30:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
526,17:32:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
527,17:34:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
528,17:36:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
529,17:38:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
530,17:40:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
531,17:42:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
532,17:44:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
533,17:46:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
534,17:48:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
535,17:50:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
536,17:52:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
537,17:54:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
538,17:56:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
539,17:58:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
540,18:00:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
541,18:02:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
542,18:04:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
543,18:06:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
544,18:08:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
545,18:10:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
546,18:12:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
547,18:14:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
548,18:16:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
549,18:18:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
550,18:20:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
551,18:22:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
552,18:24:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
553,18:26:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
554,18:28:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
555,18:30:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
556,18:32:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
557,18:34:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
558,18:36:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
559,18:38:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
560,18:40:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
561,18:42:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
562,18:44:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
563,18:46:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
564,18:48:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
565,18:50:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
566,18:52:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
567,18:54:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
568,18:56:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
569,18:58:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
570,19:00:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
571,19:02:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
572,19:04:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
573,19:06:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
574,19:08:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
575,19:10:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
576,19:12:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
577,19:14:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
578,19:16:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
579,19:18:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
580,19:20:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
581,19:22:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
582,19:24:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
583,19:26:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
584,19:28:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
585,19:30:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
586,19:32:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
587,19:34:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
588,19:36:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
589,19:38:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
590,19:40:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
591,19:42:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
592,19:44:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
593,19:46:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
594,19:48:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
595,19:50:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
596,19:52:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
597,19:54:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
598,19:56:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
599,19:58:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
600,20:00:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
601,20:02:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
602,20:04:47,19/06/2018,261,253,0,0,0,0,0,0,0,0,
603,20:06:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
604,20:08:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
605,20:10:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
606,20:12:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
607,20:14:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
608,20:16:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
609,20:18:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
610,20:20:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
611,20:22:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
612,20:24:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
613,20:26:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
614,20:28:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
615,20:30:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
616,20:32:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
617,20:34:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
618,20:36:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
619,20:38:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
620,20:40:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
621,20:42:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
622,20:44:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
623,20:46:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
624,20:48:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
625,20:50:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
626,20:52:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
627,20:54:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
628,20:56:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
629,20:58:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
630,21:00:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
631,21:02:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
632,21:04:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
633,21:06:48,19/06/2018,261,253,0,0,0,0,0,0,0,0,
634,21:08:48,19/06/2018,260,253,0,0,0,0,0,0,0,0,
635,21:10:48,19/06/2018,260,253,0,0,0,0,0,0,0,0,
636,21:12:48,19/06/2018,260,253,0,0,0,0,0,0,0,0,
637,21:14:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
638,21:16:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
639,21:18:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
640,21:20:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
641,21:22:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
642,21:24:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
643,21:26:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
644,21:28:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
645,21:30:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
646,21:32:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
647,21:34:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
648,21:36:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
649,21:38:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
650,21:40:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
651,21:42:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
652,21:44:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
653,21:46:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
654,21:48:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
655,21:50:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
656,21:52:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
657,21:54:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
658,21:56:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
659,21:58:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
660,22:00:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
661,22:02:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
662,22:04:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
663,22:06:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
664,22:08:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
665,22:10:48,19/06/2018,260,252,0,0,0,0,0,0,0,0,
666,22:12:49,19/06/2018,260,252,0,0,0,0,0,0,0,0,
667,22:14:48,19/06/2018,259,252,0,0,0,0,0,0,0,0,
668,22:16:48,19/06/2018,259,252,0,0,0,0,0,0,0,0,
669,22:18:48,19/06/2018,259,252,0,0,0,0,0,0,0,0,
670,22:20:49,19/06/2018,259,252,0,0,0,0,0,0,0,0,
671,22:22:48,19/06/2018,259,252,0,0,0,0,0,0,0,0,
672,22:24:48,19/06/2018,259,251,0,0,0,0,0,0,0,0,
673,22:26:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
674,22:28:48,19/06/2018,259,251,0,0,0,0,0,0,0,0,
675,22:30:48,19/06/2018,259,251,0,0,0,0,0,0,0,0,
676,22:32:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
677,22:34:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
678,22:36:48,19/06/2018,259,251,0,0,0,0,0,0,0,0,
679,22:38:48,19/06/2018,259,251,0,0,0,0,0,0,0,0,
680,22:40:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
681,22:42:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
682,22:44:48,19/06/2018,259,251,0,0,0,0,0,0,0,0,
683,22:46:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
684,22:48:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
685,22:50:48,19/06/2018,259,251,0,0,0,0,0,0,0,0,
686,22:52:48,19/06/2018,259,251,0,0,0,0,0,0,0,0,
687,22:54:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
688,22:56:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
689,22:58:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
690,23:00:48,19/06/2018,259,251,0,0,0,0,0,0,0,0,
691,23:02:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
692,23:04:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
693,23:06:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
694,23:08:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
695,23:10:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
696,23:12:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
697,23:14:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
698,23:16:49,19/06/2018,259,251,0,0,0,0,0,0,0,0,
699,23:18:49,19/06/2018,258,251,0,0,0,0,0,0,0,0,
700,23:20:49,19/06/2018,258,251,0,0,0,0,0,0,0,0,
701,23:22:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
702,23:24:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
703,23:26:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
704,23:28:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
705,23:30:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
706,23:32:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
707,23:34:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
708,23:36:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
709,23:38:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
710,23:40:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
711,23:42:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
712,23:44:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
713,23:46:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
714,23:48:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
715,23:50:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
716,23:52:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
717,23:54:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
718,23:56:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
719,23:58:49,19/06/2018,258,250,0,0,0,0,0,0,0,0,
